nama,AIR MINERAL,BAKSO SAPI,CAPPUCINO CINCAU,CWIE MIE,CWIE MIE BAKSO,CWIE MIE PANGSIT,DIMSUM BOLA KEJU,DIMSUM BOLA RAMBUTAN,DIMSUM EKADO,DIMSUM KEICHAK,DIMSUM LUMPIA NORI,DIMSUM MONEY BAG,DIMSUM SIOMAY AYAM,DIMSUM SIOMAY BEEF,DIMSUM SIOMAY CRAB,DIMSUM SIOMAY JAMUR,DIMSUM SIOMAY KEJU,DIMSUM SIOMAY MOZARELLA,DIMSUM SIOMAY RANJAU,DIMSUM SIOMAY SALMON,DIMSUM SPRING ROLL,DIMSUM SUSHI,DIMSUM TIM TAHU,DIMSUM XIAO LONG BAO,ES BERAS KENCUR,ES JERUK,ES KOPI MILO,ES KOPI SUSU,ES KOPI SUSU RUM REGAL,ES KOPI SUSU VANILLA,ES LEMON TEA,ES MILO,ES TEH,GOODDAY CAPPUCINO,GREEN THAI TEA,HOT LEMON TEA,JERUK HANGAT,KOPI HITAM,MIE AYAM,MIE AYAM BAKSO,MIE AYAM CEKER,MIE AYAM KOMPLIT,MIE AYAM PANGSIT,MIE GEMES LV 1,MIE GEMES LV 2,MIE GEMES LV 3,MIE GEMES LV 4,MIE KALEM,MIE YAMIN (0),MIE YAMIN LV 1,MIE YAMIN LV 2,MIE YAMIN LV 3,MIE YAMIN LV 4,PANGSIT GORENG,PANGSIT REBUS,TEH HANGAT,THAI TEA
MIE AYAM KOMPLIT,0.002113747134295587,0.004524717309458055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00637585748566137,0.0,0.0,0.00710433199605419,0.0,0.0,0.0,0.0,0.0,0.003639687588785769,0.003663031884393623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005364362265551472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008992479207894848,0.0,0.00969993237900072,0.0
MIE AYAM PANGSIT,0.06233611091131702,0.0641924491708651,0.04971294833363671,0.02603718757822371,0.047004147208028334,0.056991558470612214,0.039289930382283386,0.036011970288196055,0.020048747291410523,0.02501981688513697,0.03116917605230441,0.02624465136309049,0.03320507746904515,0.008269961162670585,0.01330016545615648,0.017316202024476098,0.015060849079572489,0.02783571113116858,0.0055303167182060775,0.020018701054689766,0.02456582904893753,0.01981099675394206,0.017521806011771474,0.0,0.04715040456495604,0.11340683385273358,0.03528538855614235,0.02742060065941499,0.005509701749707342,0.016108244200774044,0.05377481492641138,0.06684746863452647,0.11784711651073054,0.03278667112436495,0.05719162112415221,0.018705515205844007,0.07957828564022207,0.028929133307784585,0.06057640090211952,0.08534762055259293,0.09241246275938222,0.005364362265551477,1.0,0.02310531043269191,0.023672776692952445,0.014234397490021188,0.010588804872702763,0.026459674820412893,0.0372194051911264,0.03771368451434831,0.04124557225897805,0.021837702449234768,0.018291585679990483,0.032646361465858025,0.040786665639917764,0.11435055915397101,0.04398206459522404
MIE GEMES LV 1,0.034774018318823194,0.034751239790580424,0.0649028390937422,0.05376918800859803,0.025044966465957233,0.03759447084629726,0.06108378974448442,0.06567265046926846,0.024890404136899996,0.03445498372043649,0.04900956688678114,0.0455831492707933,0.080160655932046,0.033588283168024244,0.037995480752435064,0.03386010996161716,0.04324071206171675,0.062493999782216966,0.009955904948186114,0.03099218722863257,0.03081798752536176,0.02978431646374754,0.028753897354133494,0.011878593768330644,0.03918122099595475,0.08220081506581971,0.03760015861532469,0.015322602037068925,0.012753611823225439,0.022724947293558454,0.04699206305801272,0.09538055003652586,0.10480414345103489,0.04571075837317448,0.06211107228394917,0.010475283987384915,0.043991948000220896,0.011785462885785827,0.03986998199336872,0.02637292125980497,0.02937533226810488,0.004208024177480503,0.02719947156132029,1.0,0.12734057593062909,0.07829678290478553,0.05157209642669486,0.16076589396651345,0.05502446619005855,0.06512988501229547,0.04155849627829113,0.030026050237480815,0.018675089541665264,0.025184102630293966,0.03359326314772379,0.05669142350756601,0.05641751571984974
MIE GEMES LV 2,0.034627869559214014,0.026892285948516705,0.06005923543380432,0.031996150244392486,0.023138647984747615,0.028205014563747292,0.04947228469243306,0.07168386453524198,0.02972211229434569,0.018144575648442865,0.05172243110764518,0.042992881642792885,0.05966849928439925,0.019333187435665308,0.031006941531312886,0.034502024098345574,0.022971413197403076,0.03763786495104035,0.013107750350361047,0.02292637738503711,0.028234141282936366,0.02318874056255018,0.020751683760058766,0.0033971375220568857,0.03374922057576605,0.07331212610383492,0.0288438119606551,0.012153473952537965,0.01305861053103714,0.017875221956342596,0.05068011949553594,0.07006067567591873,0.07515877136440839,0.04092363204780892,0.06111480993396873,0.01660763246574714,0.02899576630067112,0.0015084231930983924,0.033991444751241176,0.02352007692703821,0.024672354011291288,0.0,0.023672776692952476,0.12375294718043864,1.0,0.075610222737694,0.06660766397243431,0.1059516085565905,0.034888570528149046,0.032011604467895534,0.05440264824700354,0.026187743454105343,0.023933976636277214,0.025504826012314557,0.022976763081433833,0.04322280810562913,0.05412738080334181
MIE GEMES LV 3,0.02628533461527216,0.02062066192670974,0.03566391161662887,0.017640948778147293,0.01894050342708041,0.01993788885400442,0.044554100304864064,0.05649955263661471,0.018900944648242636,0.021573051873280825,0.03081007450122891,0.029041816927747197,0.04380073550377149,0.025621500697359988,0.018643397924433622,0.014564204712643396,0.029511665310507914,0.030526884079538404,0.014548326015095148,0.013576571055399386,0.021293146063053887,0.016280593783390425,0.017018879600844625,0.009881924543749603,0.028083452435860773,0.0492531800925919,0.02840123597555843,0.011411578263707187,0.0,0.014092928422878067,0.032292164575192746,0.04608724025468246,0.05248133661501679,0.025444449240774346,0.039951533211929305,0.008938052046702786,0.026833150844224125,0.006702144101425927,0.018807893188482222,0.020596505836304808,0.01688664616578778,0.0,0.014234397490021183,0.07447214152654255,0.07561022273769388,1.0,0.05388187705066057,0.07259929942711296,0.03355184719048133,0.02676353825129717,0.0261881344485612,0.038794919476403934,0.020809715949027457,0.01923269788079379,0.018129921663634075,0.027181740420467483,0.03687851118290141
MIE GEMES LV 4,0.022942802671350286,0.016270104533844646,0.03190072640170973,0.013423850746376885,0.009617918990650894,0.006776184973501573,0.03693849526297137,0.04798521683769525,0.011548513492518328,0.0298240184007061,0.03252166446792295,0.016208507105477672,0.03400184111314761,0.021387667132813704,0.016594275973897222,0.005992526275862648,0.01591670750358475,0.021251162601192964,0.01943082027267507,0.022358643017043184,0.015066078959450753,0.013839024094695833,0.01513603197461528,0.0,0.008487092743218107,0.03460304310585338,0.027921241310688016,0.013001346700698926,0.0,0.004013954200865734,0.027323794009591895,0.0328441671680508,0.03709711746807585,0.019148974351607166,0.03129277898003733,0.0076668571081952965,0.008920295333932526,0.0025542412531589067,0.0081790026582513,0.018027977294441083,0.009409635062934678,0.0,0.010588804872702737,0.04761162354432147,0.06660766397243405,0.05388187705066044,1.0,0.05134235865069166,0.023878835796940275,0.02014898031427807,0.022752715873268117,0.01903580389454859,0.03987547489216397,0.020322370109874956,0.02041427784628715,0.019898467000680986,0.02201176079916978
MIE KALEM,0.04537589350777514,0.03697892295903864,0.06047273023261543,0.03998087165918807,0.030429768478155567,0.041095857715118186,0.046978606923737135,0.05847631394538971,0.02272883854670444,0.027201379985296734,0.04474403821690191,0.03987972027848315,0.05856292236484519,0.027596770780972606,0.027298382406245412,0.01990442437357616,0.021972583342034127,0.05020469728592361,0.006539998914877711,0.023736142534332615,0.022714069507280044,0.03430325217709005,0.017038828690767657,0.01356743135029017,0.04801347812332719,0.08282572719888455,0.0398587159192737,0.019866410367071926,0.011404996049976444,0.013079579988867607,0.0450026199943521,0.12067625834045165,0.1068922619607657,0.045883937329401686,0.06530687166112961,0.0075313706237567415,0.04165113089666127,0.010545813991975087,0.033147054769589415,0.030744962989273608,0.024083000095725202,0.0,0.026459674820412865,0.15734393784239625,0.10595160855659025,0.0725992994271129,0.051342358650691734,1.0,0.04866076070140998,0.06552666038868513,0.0576349919822823,0.03953441593450353,0.023895602349245402,0.015783673511199428,0.040798454750495684,0.061836185695250956,0.04181305635348115
MIE YAMIN (0),0.06020569783298492,0.04960606504305805,0.07214854873237962,0.04474827145822906,0.03915752737619044,0.04781497379336348,0.0822747499566204,0.09300870537839831,0.031856181513636395,0.036099689094854046,0.06678540011031776,0.05841386647509309,0.09220100419174385,0.03213390757772419,0.03240536441063211,0.04079934963285801,0.04948899353390783,0.08275411384719003,0.012168289855608062,0.048011642324596274,0.03666319058275235,0.06300546316276506,0.028290122727974026,0.004673165987717223,0.05066502745017716,0.11829077482472598,0.047933328630645575,0.028165778024030367,0.015428877131642683,0.026381410831736927,0.050981584639776326,0.1648166893402308,0.16602182471163424,0.04544496497374664,0.06601859319819671,0.014238541289390762,0.07623062656200799,0.01118623169522014,0.06953035860491583,0.04728846936338644,0.03134007475466826,0.0,0.0372194051911264,0.051073339198605246,0.03488857052814899,0.03355184719048133,0.023878835796940334,0.04866076070141004,1.0,0.21056248126708474,0.1348380714583988,0.08251646586658465,0.0638279138792861,0.025373785248624874,0.027525800133260142,0.08268414958166623,0.05520826568458671
MIE YAMIN LV 1,0.06527641287956992,0.05045048182330411,0.09439308924223674,0.053179262349034834,0.04043871252579603,0.04569417118609955,0.1348128431922514,0.12889008614287054,0.04407934108574558,0.058808568598234155,0.09384433072989291,0.10158022631064954,0.11381760178294865,0.048857317608698214,0.049248198009113155,0.05265379645974454,0.049329439441037674,0.12272169303581523,0.023337988936244385,0.05320172056811502,0.04326323459577529,0.04222155718352884,0.04417941310607257,0.012470700748146431,0.0456095355335722,0.13818086829135862,0.047999370886723444,0.026580889225842105,0.01577208681386823,0.03410510298579991,0.0820077812733002,0.14911340184242514,0.1963589412462155,0.0471978429600645,0.08483811983862193,0.013766825593615525,0.07034739639148058,0.010706788903015449,0.06468180294322189,0.04669815497476127,0.045892491127039685,0.0,0.037713684514348304,0.06123724457762014,0.032011604467895485,0.02676353825129717,0.02014898031427812,0.0655266603886852,0.21056248126708474,1.0,0.16166195560267155,0.10120765318260729,0.07109605979764297,0.04930859066156267,0.046290067394674984,0.07101945259168718,0.07952116392113365
MIE YAMIN LV 2,0.07121434217785076,0.04883360806656879,0.09269451833454496,0.0567071946291589,0.04107882903186953,0.04628058501761467,0.12098349137816838,0.1297928859607641,0.04749842847686841,0.06504206477579796,0.07963390980521029,0.09145627376287127,0.10295055911031445,0.05516445970339861,0.05095963484725333,0.05277303171312057,0.04321519697834687,0.09098932951107457,0.022466701005145598,0.05286108158740536,0.0550402614751721,0.045562630908803754,0.047161501142534,0.009956708129440963,0.044267492233420386,0.1439033203299822,0.04459088703313675,0.028710137927606856,0.018647767544551663,0.03504468009673828,0.0790452778210747,0.1258278637758055,0.16867139948328472,0.05331797734350346,0.09549845541418753,0.009454059835752062,0.053894949640071174,0.004296699351523591,0.05768322929681719,0.0425280571072983,0.03733587124534666,0.0,0.04124557225897794,0.03754046575316369,0.05440264824700333,0.026188134448561138,0.022752715873268117,0.05763499198228223,0.13483807145839846,0.16166195560267116,1.0,0.11021107232435431,0.07963513673995173,0.04521392510988241,0.040875372992276914,0.05758905098011237,0.08422221692718829
MIE YAMIN LV 3,0.04852472831887868,0.038750655992089975,0.06298577548810688,0.03916703981881772,0.030709990666755085,0.042000367849477874,0.08526695102730976,0.09974541467555771,0.030072234746745363,0.065288696257547,0.07022949555910667,0.0755598701246174,0.08512463263008535,0.031290688218434885,0.032590518036792845,0.036504706093983576,0.042823060036716855,0.0762432831011725,0.017576735079832127,0.03344300859707261,0.04646786210602778,0.037338115673881504,0.03547350676134678,0.006105635536026663,0.024823178989553118,0.10227283130380395,0.03643599667402817,0.016770738845126427,0.00875173628893657,0.012757504076434691,0.061232816472087656,0.0884422492923635,0.11386626755674964,0.035819376106457135,0.0672267281961439,0.01753350374656357,0.03441681011932503,0.0121351828714636,0.03451041504191378,0.03573295836499055,0.028698615230855554,0.0,0.02183770244923475,0.025945545209333003,0.026187743454105288,0.03879491947640391,0.01903580389454862,0.03953441593450355,0.08251646586658459,0.10120765318260722,0.11021107232435451,1.0,0.05791913152933703,0.043313836140759926,0.02790614463575485,0.04323140890921822,0.06909361475193429
MIE YAMIN LV 4,0.046048977099186386,0.025607331071621452,0.053276223802366685,0.026320654426640458,0.026835463602289503,0.025712640111014783,0.06852078759666075,0.07448934839852965,0.02188837113623876,0.04615379520829714,0.05956046127567852,0.05342779686148082,0.06563833361497892,0.020352499571052823,0.021092338652866055,0.03344452534464126,0.02519885868815335,0.059047882822773096,0.029352265223104378,0.033997244882209655,0.03839515454727057,0.029313533456361455,0.040451234863059286,0.017842939181705427,0.02203406973676364,0.0671755640720094,0.03842857095802194,0.02096448323792236,0.008590747828255873,0.027639993193147784,0.05187106554594593,0.06246347867554152,0.08070708742759095,0.030709370907169728,0.055588629309289886,0.009535117747662209,0.024606015992426167,0.0,0.03069845495032901,0.02268701049519084,0.02181230527919733,0.0,0.018291585679990466,0.01453660442623221,0.02393397663627716,0.02080971594902744,0.03987547489216403,0.02389560234924541,0.06382791387928605,0.07109605979764291,0.07963513673995186,0.057919131529337024,1.0,0.04360088320727822,0.024150517267041455,0.026316490036067137,0.05421224020689227
PANGSIT GORENG,0.016612333905720207,0.05715399281611133,0.03646114935544213,0.019025794844320706,0.03893517882019964,0.01737369441937083,0.027133274449616746,0.03448705878820357,0.022558992511135717,0.015289339487840765,0.018729842758359885,0.01708075574826374,0.02495923334314011,0.015588364214610486,0.015398453747243728,0.013608974869802698,0.00903315590031586,0.024695629376629665,0.006372523448028201,0.012630753445372338,0.011956931583498611,0.010466446171267546,0.017595239975401678,0.0,0.02602579486054314,0.04036398388466465,0.020511353226133257,0.010596338718244402,0.009526384896004957,0.020706682269913547,0.018556724721461828,0.033266760281408264,0.036776758633675195,0.023215661044496867,0.025716846565236685,0.011746103080845177,0.022740869225269935,0.008806500387556957,0.020771426028927575,0.052718730014138036,0.03355452280451104,0.008992479207894834,0.03264636146585796,0.021085394537878187,0.02550482601231447,0.019232697880793754,0.020322370109874966,0.015783673511199414,0.025373785248624825,0.04930859066156257,0.04521392510988244,0.04331383614075988,0.04360088320727818,1.0,0.02435951198922312,0.024879866377276152,0.03542490653494835
PANGSIT REBUS,0.05305200858258552,0.04189785540678501,0.04767467564828318,0.04559442284697593,0.053589809357072325,0.030067652104342805,0.031958454420530955,0.02284877603584572,0.01996583312765063,0.017669894495239383,0.029560033280092338,0.019688349635778334,0.0363566344499193,0.012782583211468183,0.012634132787474078,0.015367757796115433,0.005914124240773282,0.03199737506288572,0.007699426071859382,0.02607169756077212,0.0281127712712137,0.03013129517107406,0.01529403306159268,0.020895029196681344,0.03527604543215628,0.05901160737672516,0.0443693738156285,0.02071016889141719,0.0,0.02051773935113603,0.03574057419796842,0.05430932441807287,0.05520570882747276,0.019134992187852886,0.05750177420673204,0.01420536686601318,0.042056739826310724,0.00946581550546797,0.0502664596005533,0.04915981880633932,0.04117597219215701,0.0,0.040786665639917744,0.02953612413946747,0.02297676308143379,0.018129921663634068,0.02041427784628719,0.04079845475049572,0.027525800133260135,0.04629006739467497,0.040875372992277004,0.027906144635754856,0.02415051726704147,0.024359511989223155,1.0,0.046577419043394755,0.041422992749182486
TEH HANGAT,0.05084462582589768,0.09955374539016765,0.0488103723300577,0.0667071303752734,0.0725004806057489,0.08496576026212943,0.03433048770557088,0.042034962881560646,0.021004371303406627,0.01916771710908112,0.04209643518334336,0.03112396927226587,0.05052991136204241,0.02887084344691323,0.027633967203079014,0.026580220618478912,0.0222435687396088,0.041876946906548,0.004964784829383916,0.031779635757349975,0.027606980013261027,0.03566887817749799,0.01728593047249576,0.0,0.040190478489498555,0.0856820475604408,0.027423606372029508,0.020113136855823485,0.009894957103747624,0.018064819411043407,0.03423596269256852,0.09218840495869363,0.13175786676027368,0.02948940115957392,0.03901867772205319,0.024422512866485002,0.1037112994570397,0.039723874430403774,0.11663827012700387,0.11157805397330342,0.08098991779146791,0.00969993237900072,0.11435055915397094,0.05274771008278857,0.04322280810562905,0.02718174042046747,0.019898467000681024,0.061836185695251,0.0826841495816662,0.07101945259168715,0.05758905098011247,0.043231408909218234,0.026316490036067147,0.024879866377276183,0.04657741904339474,1.0,0.03551222475167446
THAI TEA,0.03227744234396264,0.04058922461343849,0.07160744653130255,0.04041612256238805,0.06553092888765863,0.0629635922682829,0.06923523874172491,0.07082209069694118,0.03393280984947745,0.04532226988397086,0.05622687194253772,0.05536099298893711,0.06025718129892457,0.03150889467296021,0.031159038360473075,0.037682418481587925,0.04691611089171741,0.07009349970456034,0.01604507177751983,0.03313140599787896,0.030011480493930105,0.03401534536557375,0.02040424783328674,0.012357537732598803,0.04187075632606304,0.0662110971678676,0.04555950496520505,0.029817632141456954,0.015985480967778413,0.026302629050587143,0.05574895881023071,0.07568228439548638,0.0490155635373362,0.021285423784773945,0.1034174501261387,0.024051999831835192,0.03791792970589282,0.005542619100507526,0.030522612478981602,0.06308974217686165,0.04535968838516609,0.0,0.04398206459522393,0.05247489770379223,0.054127380803341604,0.03687851118290133,0.02201176079916978,0.04181305635348109,0.05520826568458659,0.07952116392113345,0.08422221692718829,0.06909361475193418,0.054212240206892186,0.035424906534948335,0.0414229927491824,0.0355122247516744,1.0
